"LEVEL"	"TAXA"	"Project_248"	"Project_SSputum-dil-DNase-cDNA"	"Project_SSputum-dil-DNase-RAB"	"Project_SSputum-dil-no-cDNA"	"Project_SSputum-dil-no-RAB"	"Project_SSputum-DNase-cDNA"	"Project_SSputum-DNase-RAB"	"Project_SSputum-no-cDNA"	"Project_SSputum-no-RAB"
"replicon"	"418489383"	0	0	0	0	0	0	0	1	0
"replicon"	"423261980"	0	0	0	1	1	1	3	4	0
"replicon"	"42516522"	27	22	165	5	0	63	50	23	0
"replicon"	"42518084"	0	9	6	1	0	18	21	6	0
"replicon"	"425706118"	0	4	59	0	0	5	35	0	0
"replicon"	"42632299"	0	0	0	0	0	0	0	7	0
"replicon"	"426406915"	0	25	21	1	0	2059	34	25	0
"replicon"	"42779081"	0	0	0	1	0	0	0	0	0
"replicon"	"428161102"	0	0	0	0	0	0	0	1	0
"replicon"	"428205073"	0	0	0	0	0	2	0	0	0
"replicon"	"428277412"	0	0	0	0	0	0	1	0	0
"replicon"	"428765681"	0	24	2	26	2	69	62	48	0
"replicon"	"428782011"	0	1	0	1	0	1	0	0	0
"replicon"	"428782787"	0	6	0	0	0	0	0	0	0
"replicon"	"428783279"	0	1	0	0	0	0	0	0	0
"replicon"	"431799958"	0	1	0	0	0	86	0	3	0
"replicon"	"431805251"	0	2	0	4	0	1	0	34	0
"replicon"	"431925209"	2	2	0	0	0	19	0	7	0
"replicon"	"433651058"	6	4	0	0	0	6	0	9	0
"replicon"	"433652471"	22	0	0	1	0	4	0	19	0
"replicon"	"437999533"	0	0	0	0	0	0	0	1	0
"replicon"	"440228796"	0	49	6	0	0	108	16	6	0
"replicon"	"440285501"	0	26	30	1	0	50	11	3	0
"replicon"	"443615330"	0	18	8	3	0	44	18	25	0
"replicon"	"444324184"	0	0	0	6	0	0	0	27	0
"replicon"	"444324407"	0	0	0	9	0	0	0	20	0
"replicon"	"444350194"	0	20	9	2	0	54	35	12	0
"replicon"	"445058371"	0	12	3	0	0	10	10	0	0
"replicon"	"4456886"	0	0	3	0	0	0	0	0	0
"replicon"	"447911521"	0	3	0	0	0	3	0	4	0
"replicon"	"447915004"	0	37	24	6	0	1643	24	119	0
"replicon"	"448239774"	0	789	506	131	4	1889	1062	1559	5
"replicon"	"448244584"	0	1	0	0	0	0	0	1	0
"replicon"	"448244985"	0	0	0	0	0	0	0	1	0
"replicon"	"448245045"	0	0	0	1	0	0	0	4	0
"replicon"	"448822683"	0	0	0	16	1	1	0	46	1
"replicon"	"449306365"	0	0	0	0	0	0	0	3	0
"replicon"	"449306421"	0	0	0	5	0	0	0	15	0
"replicon"	"449306535"	0	4	6	1	0	9	8	3	0
"replicon"	"451942744"	0	246	94	0	0	659	168	9	0
"replicon"	"452119554"	0	4	1	0	0	10	2	1	0
"replicon"	"452892165"	0	0	0	1	0	0	0	0	0
"replicon"	"45439865"	0	4	5	0	0	6	15	4	0
"replicon"	"455737153"	0	65	179	102	4	186	122	438	1
"replicon"	"456062337"	0	2	0	0	0	0	0	0	0
"replicon"	"46198308"	0	0	0	0	0	2	0	0	0
"replicon"	"462045533"	0	0	0	0	0	0	0	1	0
"replicon"	"46369870"	0	14	64	0	0	32	200	0	0
"replicon"	"46401626"	0	0	0	1	0	0	0	5	0
"replicon"	"465285143"	0	0	0	0	0	0	5	0	0
"replicon"	"469816145"	0	0	0	14	3	3	0	68	0
"replicon"	"469816294"	0	0	0	0	0	0	0	2	0
"replicon"	"469820173"	0	1	0	0	0	0	0	0	0
"replicon"	"469820182"	0	191	267	24	2	481	394	69	0
"replicon"	"470152509"	0	5	0	0	0	18	13	0	0
"replicon"	"470157235"	0	0	0	0	0	0	0	1	0
"replicon"	"470157438"	0	1	0	0	0	2	1	2	0
"replicon"	"470165991"	0	178	106	2	0	338	306	2	0
"replicon"	"470173039"	0	0	0	0	0	0	0	1	0
"replicon"	"470180668"	0	1	0	0	0	1	1	0	0
"replicon"	"470190315"	0	21	25	18	0	66	49	32	1
"replicon"	"470192280"	0	28	29	15	0	75	58	43	0
"replicon"	"470194245"	0	21	30	18	1	87	59	33	0
"replicon"	"470196211"	0	24	33	18	0	69	42	25	0
"replicon"	"470198176"	0	23	21	19	0	61	47	24	3
"replicon"	"470201995"	0	0	0	0	0	0	0	1	0
"replicon"	"470211964"	0	2	0	0	0	0	0	0	0
"replicon"	"470217946"	0	30	31	13	1	79	47	29	0
"replicon"	"470221770"	0	21	23	17	0	65	53	34	0
"replicon"	"470223734"	0	21	28	13	0	66	49	34	0
"replicon"	"470461182"	0	3	0	0	0	3	1	0	0
"replicon"	"470469929"	0	0	1	0	0	0	0	1	0
"replicon"	"47088326"	0	0	0	0	0	0	0	2	0
"replicon"	"471265562"	0	0	3	0	0	0	0	0	0
"replicon"	"471332236"	0	23	21	1	0	45	13	10	0
"replicon"	"472323176"	0	7	1	0	0	35	7	11	0
"replicon"	"472332507"	0	23	40	0	0	32	122	1	0
"replicon"	"472335239"	0	16	50	1	0	38	133	0	0
"replicon"	"472433664"	0	3	0	0	0	3	0	2	0
"replicon"	"472433924"	0	0	0	0	0	0	0	1	0
"replicon"	"472433974"	0	1	0	0	0	0	0	0	0
"replicon"	"472434164"	0	1	0	0	0	0	0	0	0
"replicon"	"472455754"	0	0	0	0	0	0	0	1	0
"replicon"	"476411542"	0	0	0	0	0	0	1	0	0
"replicon"	"476417161"	0	0	0	5	0	3	1	22	0
"replicon"	"476419016"	1	0	0	0	0	1	0	2	1
"replicon"	"478476202"	0	55	18	209	1	132	48	2062	0
"replicon"	"478483683"	0	0	0	0	0	2	1	0	0
"replicon"	"479133135"	0	1	0	1	0	0	0	1	0
"replicon"	"479134147"	3	17	10	4	0	36	23	18	0
"replicon"	"479134154"	2	5	9	5	0	36	28	19	0
"replicon"	"479134917"	1	0	0	0	0	0	0	4	0
"replicon"	"479155735"	0	0	0	0	0	0	0	1	0
"replicon"	"479166807"	0	0	0	0	0	0	0	4	0
"replicon"	"479170689"	0	0	0	0	0	1	0	1	0
"replicon"	"479176048"	0	0	0	0	0	0	0	1	0
"replicon"	"479179495"	0	13	1	15	0	17	17	43	0
"replicon"	"479181986"	0	0	0	0	0	0	1	3	0
"replicon"	"479185170"	18	0	0	4	0	0	0	0	0
"replicon"	"479197640"	3	0	0	1	0	3	0	6	0
"replicon"	"479201824"	0	0	0	0	0	1	0	0	0
"replicon"	"479210985"	0	0	0	0	0	0	0	1	0
"replicon"	"479270911"	0	50	17	113	2	116	70	1486	1
"replicon"	"479327332"	0	0	0	0	0	0	1	0	0
"replicon"	"479327350"	0	1	0	0	0	0	0	0	0
"replicon"	"479327380"	0	0	0	0	0	0	1	0	0
"replicon"	"479327400"	0	0	0	0	0	0	6	0	0
"replicon"	"479327429"	0	0	0	0	0	0	2	0	0
"replicon"	"479327439"	0	0	1	0	0	0	0	0	0
"replicon"	"479327478"	0	0	0	0	0	0	1	0	0
"replicon"	"479327487"	0	0	0	0	0	0	6	0	0
"replicon"	"479327497"	0	0	0	0	0	0	2	0	0
"replicon"	"479327546"	0	0	0	0	0	0	2	0	0
"replicon"	"479328021"	0	4	9	23	1	18	15	38	1
"replicon"	"479330719"	0	0	0	1	0	0	0	2	0
"replicon"	"479336697"	0	0	0	2	0	1	1	3	0
"replicon"	"480527845"	0	0	0	0	0	2	0	0	0
"replicon"	"480527846"	0	0	0	0	0	1	2	0	0
"replicon"	"480530348"	5	5	5	1	0	14	12	12	0
"replicon"	"480532168"	2	9	6	4	1	19	12	19	0
"replicon"	"480533968"	2	10	5	1	0	13	15	19	0
"replicon"	"480535788"	0	9	14	3	0	14	19	15	0
"replicon"	"480542665"	0	0	0	1	0	1	0	0	0
"replicon"	"480542938"	0	0	0	0	0	0	0	1	0
"replicon"	"480543209"	0	0	0	0	1	0	0	1	0
"replicon"	"480543485"	0	0	0	1	0	0	0	2	0
"replicon"	"481112035"	0	0	1	0	0	0	0	1	0
"replicon"	"481847813"	0	7	2	0	0	27	23	1	0
"replicon"	"482884694"	0	19	52	1	0	36	122	2	0
"replicon"	"482889214"	8	44	0	0	0	10	0	0	0
"replicon"	"482892482"	0	0	0	0	0	5	0	0	0
"replicon"	"482897536"	0	1	0	0	0	5	1	0	0
"replicon"	"482902549"	0	2	1	0	0	4	1	0	0
"replicon"	"482907133"	0	0	0	0	0	0	0	2	0
"replicon"	"482907335"	0	0	0	0	0	1	0	2	0
"replicon"	"485191029"	0	0	0	0	0	0	0	1	0
"replicon"	"488575046"	0	0	1	0	0	0	0	0	0
"replicon"	"488601775"	0	0	0	0	0	0	0	1	0
"replicon"	"488650489"	1	11	5	10	1	18	5	51	2
"replicon"	"488652559"	0	1	3	0	0	1	2	0	0
"replicon"	"49169782"	0	9	44	1	0	21	140	0	0
"replicon"	"494702401"	0	2	13	13	1	3	1	24	1
"replicon"	"49482253"	0	19	23	12	0	77	53	17	2
"replicon"	"49484912"	0	33	37	10	0	81	76	16	2
"replicon"	"499142348"	0	0	0	0	0	2	1	1	0
"replicon"	"50083297"	0	21	52	1	0	37	57	2	0
"replicon"	"501145231"	0	0	0	1	0	0	0	2	0
"replicon"	"501145339"	0	0	0	0	0	1	0	0	0
"replicon"	"50118965"	0	0	1	0	0	1	1	0	0
"replicon"	"501435806"	0	0	0	0	0	1	0	0	0
"replicon"	"501673812"	0	9	27	42	0	44	2	279	0
"replicon"	"501677485"	0	7	7	1	0	426	17	21	0
"replicon"	"507380240"	12	361	599	25	0	1024	627	60	0
"replicon"	"507514533"	0	1	0	0	0	0	0	0	0
"replicon"	"508126650"	0	0	1	0	0	0	0	0	0
"replicon"	"50841496"	9	55	0	0	0	14	1	0	0
"replicon"	"50844468"	0	0	0	0	0	0	1	0	0
"replicon"	"508605261"	0	9	7	1	0	18	2	0	0
"replicon"	"50913346"	0	1	0	2	0	6	2	5	0
"replicon"	"511052542"	0	0	0	0	0	0	0	2	0
"replicon"	"511055778"	0	0	0	0	0	0	0	2	0
"replicon"	"511774854"	0	2	23	0	0	16	52	0	0
"replicon"	"511774866"	0	0	1	0	0	0	4	0	0
"replicon"	"512442353"	0	0	0	0	0	0	0	5	0
"replicon"	"512538239"	0	3	4	45	2	7	14	114	2
"replicon"	"512543719"	0	1	3	16	0	13	5	31	1
"replicon"	"512576139"	0	8	2	4	0	61	0	26	0
"replicon"	"512590512"	0	10	0	2	0	5	8	0	0
"replicon"	"512615653"	0	2	1	0	0	31	4	1	0
"replicon"	"512647881"	0	8	19	0	0	16	4	1	0
"replicon"	"512657636"	0	0	0	0	0	0	0	1	0
"replicon"	"512683057"	0	3	6	0	0	30	1	0	0
"replicon"	"512689975"	0	1	0	2	0	0	0	5	0
"replicon"	"512697424"	0	1	6	13	0	10	5	41	0
"replicon"	"513843219"	0	0	0	0	0	0	0	1	0
"replicon"	"514058020"	0	0	0	0	0	0	1	0	0
"replicon"	"514058035"	0	0	0	0	0	0	14	0	0
"replicon"	"514058762"	0	5	1	0	0	9	13	0	0
"replicon"	"514064966"	0	25	31	12	0	62	50	47	0
"replicon"	"514407635"	0	53	28	204	0	124	46	1875	1
"replicon"	"51594359"	0	6	3	0	0	15	10	2	0
"replicon"	"518646702"	0	46	14	1	0	94	37	0	0
"replicon"	"518656469"	0	0	0	0	0	0	0	1	0
"replicon"	"521166214"	0	36	14	0	1	104	29	1	0
"replicon"	"521178150"	0	1	0	0	0	6	0	0	0
"replicon"	"521187702"	0	72	34	0	0	231	28	0	0
"replicon"	"521210823"	0	37	29	15	0	78	50	26	0
"replicon"	"523414886"	0	1	2	10	1	12	1	11	0
"replicon"	"523512490"	0	6	0	8	0	8	3	13	0
"replicon"	"523515562"	0	0	0	0	0	0	0	2	0
"replicon"	"523515595"	0	35	43	219	9	171	119	602	13
"replicon"	"523518464"	0	39	51	92	5	145	182	280	3
"replicon"	"523521389"	0	211	269	232	15	525	322	458	8
"replicon"	"523525145"	0	0	0	1	0	0	0	0	0
"replicon"	"523525242"	0	1	0	1	0	1	0	5	0
"replicon"	"523525298"	0	110	203	215	5	275	204	480	4
"replicon"	"523529002"	0	0	0	1	0	0	1	5	0
"replicon"	"523529100"	0	1	0	0	0	0	0	2	0
"replicon"	"523529121"	0	131	199	34	0	351	271	76	1
"replicon"	"523801190"	0	3	8	0	0	12	30	0	0
"replicon"	"523801201"	0	2	2	0	0	3	4	0	0
"replicon"	"523801206"	0	7	14	0	0	13	58	0	0
"replicon"	"523801211"	0	0	2	0	0	3	10	0	0
"replicon"	"523911441"	0	0	0	0	0	0	0	1	0
"replicon"	"52424055"	0	9	3	0	0	19	3	0	0
"replicon"	"524849151"	0	0	0	0	0	0	0	1	0
"replicon"	"524849535"	0	0	0	0	0	0	0	1	0
"replicon"	"525655613"	0	19	37	0	0	38	123	0	0
"replicon"	"525662379"	0	18	43	1	0	40	110	0	0
"replicon"	"525689963"	0	40	69	1	0	123	106	1	1
"replicon"	"525695032"	0	3	14	0	0	22	21	1	0
"replicon"	"525701099"	0	19	39	0	0	34	120	2	0
"replicon"	"525706521"	1	0	0	0	0	1	2	3	0
"replicon"	"525808973"	0	3	3	2	0	6	3	4	1
"replicon"	"525811113"	0	0	0	0	0	0	0	2	0
"replicon"	"525814190"	0	4	3	0	0	8	4	0	0
"replicon"	"525832341"	0	0	0	0	0	0	0	25	0
"replicon"	"525833502"	0	0	0	0	0	0	0	1	0
"replicon"	"525836786"	0	2	2	0	0	5	0	1	0
"replicon"	"525842565"	0	0	0	0	0	0	0	2	0
"replicon"	"525855729"	0	5	3	1	0	11	1	1	0
"replicon"	"525932970"	0	0	0	0	0	0	0	3	0
"replicon"	"525937625"	0	1	0	2	0	0	0	2	0
"replicon"	"525945526"	0	1	1	0	0	7	1	0	0
"replicon"	"525968348"	0	1	0	0	0	0	0	0	0
"replicon"	"526178036"	0	0	0	0	0	0	0	1	0
"replicon"	"526218030"	0	2	0	0	0	7	0	0	0
"replicon"	"526225953"	0	2	1	0	0	9	2	0	0
"replicon"	"526230725"	0	6	0	0	0	13	7	0	0
"replicon"	"526244872"	0	0	0	0	0	0	0	2	0
"replicon"	"526467231"	0	18	39	0	0	46	122	1	0
"replicon"	"527329219"	1	2	7	0	0	3	3	3	0
"replicon"	"528816716"	0	2	1	0	0	7	1	4	0
"replicon"	"528981796"	0	32	47	131	1	41	104	947	0
"replicon"	"529054381"	0	0	0	0	0	1	0	0	0
"replicon"	"529067771"	0	0	0	0	0	0	0	1	0
"replicon"	"529087732"	0	0	0	0	0	4	5	0	0
"replicon"	"529218781"	0	2	1	0	0	3	0	0	0
"replicon"	"529229871"	0	0	0	0	0	0	0	6	0
"replicon"	"529230034"	0	0	0	1	0	0	0	0	0
"replicon"	"529232713"	0	1	0	3	1	3	1	6	0
"replicon"	"529235720"	0	21	13	78	0	81	87	149	7
"replicon"	"529974880"	0	0	0	0	0	0	0	17	0
"replicon"	"529985600"	0	30	20	166	3	64	43	819	7
"replicon"	"530314182"	0	0	0	0	0	0	0	2	0
"replicon"	"530409698"	0	0	4	0	0	1	6	0	0
"replicon"	"530572997"	0	3	0	10	1	0	0	47	0
"replicon"	"530627845"	0	44	24	204	14	114	37	1112	6
"replicon"	"530802061"	0	2	37	0	0	12	100	0	0
"replicon"	"530802069"	0	4	51	0	0	38	192	1	0
"replicon"	"530802077"	0	8	27	0	0	22	124	0	0
"replicon"	"530802085"	0	7	39	0	0	17	100	0	0
"replicon"	"530802093"	0	6	48	0	0	18	112	0	0
"replicon"	"530802101"	0	1	26	0	0	5	93	0	0
"replicon"	"530802109"	0	17	98	0	0	38	175	0	0
"replicon"	"530802117"	0	3	20	1	0	11	78	0	0
"replicon"	"530802125"	0	18	64	0	0	37	154	0	0
"replicon"	"530802133"	0	7	34	0	0	11	90	0	0
"replicon"	"530802141"	0	1	29	0	0	17	103	0	0
"replicon"	"530802159"	0	0	0	0	0	0	1	0	0
"replicon"	"530802191"	0	0	0	0	0	1	1	0	0
"replicon"	"530802246"	0	0	0	0	0	0	5	0	0
"replicon"	"530802257"	0	0	0	0	0	2	0	0	0
"replicon"	"530802268"	0	0	0	0	0	0	1	0	0
"replicon"	"530802279"	0	0	0	0	0	0	2	0	0
"replicon"	"530802290"	0	0	0	0	0	0	1	0	0
"replicon"	"530802312"	0	0	0	0	0	0	1	0	0
"replicon"	"530802377"	0	0	0	0	0	1	2	0	0
"replicon"	"530802399"	0	0	0	0	0	0	1	0	0
"replicon"	"530802410"	0	0	0	0	0	0	1	0	0
"replicon"	"530802454"	0	0	0	0	0	0	1	0	0
"replicon"	"530802465"	0	0	0	0	0	0	1	0	0
"replicon"	"530802476"	0	1	0	0	0	1	1	0	0
"replicon"	"530802498"	0	0	0	0	0	0	1	0	0
"replicon"	"530802531"	0	0	0	0	0	1	3	0	0
"replicon"	"530802542"	0	1	0	0	0	0	1	0	0
"replicon"	"530802564"	0	0	0	0	0	0	1	0	0
"replicon"	"530802575"	0	0	0	0	0	1	0	0	0
"replicon"	"530802586"	0	0	0	0	0	1	0	0	0
"replicon"	"530891924"	0	0	0	0	0	2	1	2	0
"replicon"	"532129140"	0	0	0	1	0	0	0	0	0
"replicon"	"532129754"	0	4	132	0	0	26	74	0	0
"replicon"	"532129773"	0	22	207	1	0	72	369	0	0
"replicon"	"532129782"	0	2	39	0	0	16	83	0	0
"replicon"	"532129791"	0	0	3	0	0	0	7	0	0
"replicon"	"532129801"	0	9	30	1	0	19	71	0	0
"replicon"	"532129810"	0	0	1	0	0	0	1	0	0
"replicon"	"532129823"	0	7	108	1	0	48	197	0	0
"replicon"	"532129859"	0	1	1	0	0	0	4	0	0
"replicon"	"532129878"	0	9	91	0	0	24	156	0	0
"replicon"	"532129896"	0	6	85	0	0	27	103	1	0
"replicon"	"532129905"	0	1	0	0	0	3	7	0	0
"replicon"	"532129916"	0	4	63	0	0	26	115	0	0
"replicon"	"532129925"	0	2	73	0	0	13	78	0	0
"replicon"	"532129948"	0	0	5	0	0	0	1	0	0
"replicon"	"532130000"	0	1	9	0	0	4	7	0	0
"replicon"	"532130689"	0	0	0	0	0	0	0	1	0
"replicon"	"532130742"	0	0	0	0	0	0	0	1	0
"replicon"	"532354121"	130	10	3	7	0	24	25	25	1
"replicon"	"532355525"	0	3	1	2	1	7	5	9	2
"replicon"	"532358222"	0	20	21	5	0	49	45	14	0
"replicon"	"532433692"	0	0	0	1	0	0	0	0	0
"replicon"	"532435496"	29	21	10	3	0	64	57	21	0
"replicon"	"534508017"	8	157	315	62	0	511	311	82	0
"replicon"	"534701969"	0	140	91	1	0	419	93	7	0
"replicon"	"53711291"	0	1	0	4	1	12	0	33	0
"replicon"	"53717639"	0	0	0	1	0	0	0	0	0
"replicon"	"537435369"	0	3	0	0	0	7	3	0	0
"replicon"	"537441500"	0	31	25	6	0	60	53	18	1
"replicon"	"537459744"	0	22	20	19	0	76	100	18	0
"replicon"	"537462731"	0	0	0	1	0	0	0	1	0
"replicon"	"537801800"	0	0	0	0	0	0	0	1	0
"replicon"	"538346599"	5	1	0	12	1	9	0	32	0
"replicon"	"538349851"	2	0	0	11	0	8	0	23	1
"replicon"	"538353400"	7	2	1	15	1	5	2	23	1
"replicon"	"538357775"	54	4	14	17	4	7	1	49	1
"replicon"	"538360566"	0	1	0	0	0	0	0	0	0
"replicon"	"538369494"	61	2	4	8	1	5	0	44	1
"replicon"	"538374242"	3	5	0	9	0	5	1	22	1
"replicon"	"538379295"	3	3	1	11	0	9	3	25	0
"replicon"	"54021964"	0	0	0	0	0	1	0	0	0
"replicon"	"540342156"	0	3	14	0	0	5	22	0	0
"replicon"	"54292964"	0	0	0	0	0	0	1	0	0
"replicon"	"54295983"	0	0	0	0	0	1	0	0	0
"replicon"	"54307237"	0	0	0	0	0	2	0	0	0
"replicon"	"543171587"	1	0	0	0	0	0	0	0	0
"replicon"	"543171632"	1	0	0	0	0	0	0	0	0
"replicon"	"543941914"	0	1	0	0	0	2	1	0	0
"replicon"	"543951066"	4	370	573	243	17	1110	966	645	12
"replicon"	"544388862"	0	24	4	2	0	45	13	9	0
"replicon"	"544393402"	0	2	0	0	0	0	0	0	0
"replicon"	"544574430"	1	39	20	20	2	78	30	101	0
"replicon"	"544579032"	0	0	0	0	0	0	0	20	0
"replicon"	"545628283"	0	1	0	0	0	0	0	0	0
"replicon"	"545633528"	0	29	18	13	0	64	40	25	0
"replicon"	"545636471"	0	31	27	7	0	80	44	16	2
"replicon"	"545699145"	0	8	106	0	0	15	81	0	0
"replicon"	"545699154"	0	12	98	0	0	33	114	0	0
"replicon"	"545699163"	0	0	0	0	0	0	2	0	0
"replicon"	"548558394"	0	0	0	39	0	0	0	294	0
"replicon"	"549452631"	1	0	3	0	0	4	1	0	0
"replicon"	"549471505"	0	0	0	0	0	0	0	2	0
"replicon"	"549478129"	0	6	1	0	0	17	0	0	0
"replicon"	"549487522"	0	0	0	0	0	1	0	1	0
"replicon"	"549700897"	0	0	1	0	0	1	1	2	0
"replicon"	"549704410"	0	3	0	0	0	0	0	0	0
"replicon"	"549707555"	0	5	0	0	0	1	0	0	0
"replicon"	"549713031"	0	0	4	0	0	1	0	0	0
"replicon"	"549722728"	0	4	1	0	0	8	1	0	0
"replicon"	"549728080"	0	0	0	0	0	1	0	0	0
"replicon"	"550443072"	0	32	22	277	6	93	36	1142	10
"replicon"	"550899431"	0	2	3	0	0	9	0	1	0
"replicon"	"552628837"	14	26	73	52	3	93	53	165	0
"replicon"	"552737301"	4	26	91	27	1	70	55	160	1
"replicon"	"554463091"	0	1	0	0	0	0	1	0	0
"replicon"	"554572927"	0	0	1	0	0	0	0	0	0
"replicon"	"554573638"	0	1	0	0	0	0	0	0	0
"replicon"	"554574102"	0	0	0	1	0	0	0	1	0
"replicon"	"554575035"	0	0	0	0	0	0	0	2	0
"replicon"	"554575962"	0	0	0	0	0	0	0	1	0
"replicon"	"554581631"	0	3	0	55	0	2	2	266	1
"replicon"	"554642795"	0	28	26	9	0	66	60	23	0
"replicon"	"554648462"	0	2	1	0	0	8	1	1	0
"replicon"	"556503834"	0	31	15	1	0	52	18	12	0
"replicon"	"556550243"	0	67	33	201	10	158	50	698	10
"replicon"	"556555082"	0	0	0	0	0	0	0	3	0
"replicon"	"556555179"	0	0	0	14	0	0	0	75	2
"replicon"	"556560056"	3	5	13	5	0	13	30	17	0
"replicon"	"556579581"	0	0	0	0	0	0	0	8	0
"replicon"	"556587607"	0	1	1	0	0	4	1	0	0
"replicon"	"556589855"	0	3	2	0	0	15	9	0	0
"replicon"	"557220722"	0	0	0	1	0	62	0	0	0
"replicon"	"557225837"	0	5	0	1	0	4	0	9	0
"replicon"	"557607004"	0	0	2	0	0	0	0	0	0
"replicon"	"557826865"	0	21	0	0	0	0	0	0	0
"replicon"	"55820103"	12	37	67	3	0	55	21	3	0
"replicon"	"55821993"	10	21	60	7	0	62	23	6	0
"replicon"	"55847711"	0	0	0	0	0	0	0	1	0
"replicon"	"558665962"	0	74	13	156	0	176	58	1578	1
"replicon"	"558672313"	0	57	24	185	0	171	69	1671	1
"replicon"	"558684762"	0	7	2	0	0	9	1	0	0
"replicon"	"559996969"	0	5	1	0	0	13	1	0	0
"replicon"	"559997377"	0	0	0	1	0	0	0	0	0
"replicon"	"560141539"	0	0	0	1	0	2	0	0	0
"replicon"	"560148973"	0	1	0	0	0	0	0	0	0
"replicon"	"560151351"	0	2	4	0	0	11	21	4	0
"replicon"	"560154719"	0	10	4	1	0	27	14	11	0
"replicon"	"560188207"	0	0	0	0	1	0	0	2	0
"replicon"	"562817310"	0	0	0	0	0	1	0	0	0
"replicon"	"563651606"	0	1	1	0	0	3	3	1	0
"replicon"	"563711419"	0	6	0	0	0	15	0	0	0
"replicon"	"56412276"	0	1	0	0	0	2	1	0	0
"replicon"	"564911138"	0	0	0	0	0	0	0	8	0
"replicon"	"564949884"	0	49	18	219	0	179	50	2210	2
"replicon"	"565632295"	0	0	0	1	0	0	0	1	0
"replicon"	"565636615"	0	186	275	29	1	446	403	85	1
"replicon"	"565643352"	0	0	0	3	1	0	0	8	0
"replicon"	"565643472"	0	5	1	2	0	14	23	12	0
"replicon"	"56692568"	0	0	0	3	0	0	0	7	0
"replicon"	"56713341"	0	0	0	0	0	0	0	1	0
"replicon"	"56713625"	0	1	0	0	0	0	0	1	0
"replicon"	"56718463"	0	0	25	0	0	0	6	0	0
"replicon"	"568125122"	0	67	174	192	0	81	88	1311	0
"replicon"	"568136993"	5	239	31	17	1	3130	9	326	0
"replicon"	"568151185"	0	45	24	175	1	149	46	1708	0
"replicon"	"568179884"	0	0	0	1	0	46	0	2	0
"replicon"	"568185322"	0	1	1	1	0	57	0	1	0
"replicon"	"568306739"	4	75	31	196	0	151	62	1925	1
"replicon"	"569559213"	0	16	220	0	0	49	221	0	0
"replicon"	"569559214"	0	1	21	0	0	2	1	0	0
"replicon"	"569559215"	0	0	3	0	0	1	10	0	0
"replicon"	"569559216"	0	3	3	0	0	3	34	0	0
"replicon"	"569559220"	0	2	59	0	0	19	66	0	0
"replicon"	"569559221"	0	1	20	0	0	17	61	0	0
"replicon"	"569559222"	0	9	124	0	0	30	170	0	0
"replicon"	"57014152"	0	0	0	0	0	0	0	1	0
"replicon"	"57115749"	0	0	0	0	0	1	0	3	0
"replicon"	"574959962"	0	0	0	0	0	0	0	1	0
"replicon"	"57634611"	0	28	29	18	0	92	63	39	0
"replicon"	"57639934"	0	0	0	0	0	0	0	4	0
"replicon"	"57650036"	0	34	30	19	1	97	66	32	0
"replicon"	"57865352"	4	128	24	80	4	192	84	127	0
"replicon"	"58036263"	0	0	0	0	0	0	0	1	0
"replicon"	"58036264"	1	1	0	1	0	1	0	5	0
"replicon"	"5809676"	0	0	1	0	0	0	0	0	0
"replicon"	"5815305"	0	277	528	305	446	394	684	1493	438
"replicon"	"5815306"	0	284	497	305	473	382	690	1327	432
"replicon"	"5815307"	0	243	448	290	402	325	620	1222	380
"replicon"	"5815308"	0	137	297	163	265	210	421	778	232
"replicon"	"5815309"	0	87	203	91	156	141	251	523	171
"replicon"	"5815310"	0	216	449	247	423	375	657	1236	400
"replicon"	"5815311"	0	234	448	239	406	338	605	1203	394
"replicon"	"5815312"	0	650	1381	777	1176	1004	1869	3801	1129
"replicon"	"58579623"	0	0	1	0	0	0	0	0	0
"replicon"	"588492819"	0	1	0	0	0	9	15	0	0
"replicon"	"589286872"	0	0	0	0	1	0	0	1	0
"replicon"	"590001402"	0	0	0	0	0	1	0	0	0
"replicon"	"59800473"	0	9	10	1	0	22	5	111	0
"replicon"	"60115514"	0	0	0	2	0	0	0	6	0
"replicon"	"602243850"	0	0	0	0	0	0	0	0	1
"replicon"	"604624241"	0	0	0	0	0	1	0	0	0
"replicon"	"604624400"	0	3	7	0	0	12	70	0	0
"replicon"	"604624444"	0	4	6	0	0	10	19	0	0
"replicon"	"604624629"	0	5	0	0	0	7	21	0	0
"replicon"	"604624872"	0	3	0	0	0	12	37	0	0
"replicon"	"604641853"	0	1	2	0	0	1	2	0	0
"replicon"	"604641867"	0	0	3	0	0	1	1	0	0
"replicon"	"604641925"	0	0	3	0	0	2	4	0	0
"replicon"	"604641953"	0	0	2	0	0	1	3	0	0
"replicon"	"604641967"	0	0	2	0	0	0	4	0	0
"replicon"	"604642008"	0	0	2	0	0	0	5	0	0
"replicon"	"604642036"	0	0	0	0	0	1	2	0	0
"replicon"	"604642050"	0	0	4	0	0	0	6	0	0
"replicon"	"604642077"	0	0	1	0	0	1	9	0	0
"replicon"	"604642106"	0	0	1	0	0	0	2	0	0
"replicon"	"604642119"	0	0	11	0	0	0	18	0	0
"replicon"	"604642133"	0	0	1	0	0	0	3	0	0
"replicon"	"604642146"	0	0	1	0	0	0	1	0	0
"replicon"	"604642160"	0	0	0	0	0	1	2	0	0
